Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2017,Hoffenheim,0,Augsburg,0
2017,Dortmund,0,Werder Bremen,0
2017,Monchengladb.,0,Darmstadt,0
2017,Frankfurt,0,RB Leipzig,0
2017,Hertha Berlin,0,Leverkusen,0
2017,FC Koln,0,FSV Mainz,0
2017,Frankfurt,0,Schalke 04,0
2017,Hamburger SV,0,Ingolstadt,0
2017,Bayern Munich,0,Werder Bremen,0
2017,FC Koln,0,Darmstadt,0
2017,Hoffenheim,0,RB Leipzig,0
2017,Augsburg,0,Wolfsburg,0
2017,Monchengladb.,0,Leverkusen,0
2017,Hertha Berlin,0,Freiburg,0
2017,Dortmund,0,FSV Mainz,0
2017,Leverkusen,0,Hamburger SV,0
2017,Freiburg,0,Monchengladb.,0
2017,FSV Mainz,0,Hoffenheim,0
2017,Schalke 04,0,Bayern Munich,0
2017,Ingolstadt,0,Hertha Berlin,0
2017,Wolfsburg,0,FC Koln,0
2017,RB Leipzig,0,Dortmund,0
2017,Werder Bremen,0,Augsburg,0
2017,Darmstadt,0,Frankfurt,0
2017,Augsburg,0,FSV Mainz,0
2017,Hamburger SV,0,RB Leipzig,0
2017,Monchengladb.,0,Werder Bremen,0
2017,Bayern Munich,0,Ingolstadt,0
2017,Dortmund,0,Darmstadt,0
2017,Frankfurt,0,Leverkusen,0
2017,Hertha Berlin,0,Schalke 04,0
2017,Hoffenheim,0,Wolfsburg,0
2017,FC Koln,0,Freiburg,0
2017,Leverkusen,0,Augsburg,0
2017,Werder Bremen,0,FSV Mainz,0
2017,Ingolstadt,0,Frankfurt,0
2017,RB Leipzig,0,Monchengladb.,0
2017,Wolfsburg,0,Dortmund,0
2017,Freiburg,0,Hamburger SV,0
2017,Schalke 04,0,FC Koln,0
2017,Bayern Munich,0,Hertha Berlin,0
2017,Darmstadt,0,Hoffenheim,0
2017,Hoffenheim,0,Schalke 04,0
2017,Monchengladb.,0,Ingolstadt,0
2017,Werder Bremen,0,Wolfsburg,0
2017,Frankfurt,0,Hertha Berlin,0
2017,Hamburger SV,0,Bayern Munich,0
2017,Dortmund,0,Freiburg,0
2017,FSV Mainz,0,Leverkusen,0
2017,Augsburg,0,Darmstadt,0
2017,FC Koln,0,RB Leipzig,0
2017,Leverkusen,0,Dortmund,0
2017,Bayern Munich,0,FC Koln,0
2017,Wolfsburg,0,FSV Mainz,0
2017,Freiburg,0,Frankfurt,0
2017,Ingolstadt,0,Hoffenheim,0
2017,Darmstadt,0,Werder Bremen,0
2017,RB Leipzig,0,Augsburg,0
2017,Hertha Berlin,0,Hamburger SV,0
2017,Schalke 04,0,Monchengladb.,0
2017,Augsburg,0,Schalke 04,0
2017,FSV Mainz,0,Darmstadt,0
2017,FC Koln,0,Ingolstadt,0
2017,Frankfurt,0,Bayern Munich,0
2017,Wolfsburg,0,RB Leipzig,0
2017,Werder Bremen,0,Leverkusen,0
2017,Hoffenheim,0,Freiburg,0
2017,Monchengladb.,0,Hamburger SV,0
2017,Dortmund,0,Hertha Berlin,0
2017,Leverkusen,0,Hoffenheim,0
2017,Hertha Berlin,0,FC Koln,0
2017,Darmstadt,0,Wolfsburg,0
2017,Schalke 04,0,FSV Mainz,0
2017,Bayern Munich,0,Monchengladb.,0
2017,Ingolstadt,0,Dortmund,0
2017,RB Leipzig,0,Werder Bremen,0
2017,Freiburg,0,Augsburg,0
2017,Hamburger SV,0,Frankfurt,0
2017,FSV Mainz,0,Ingolstadt,0
2017,Darmstadt,0,RB Leipzig,0
2017,Wolfsburg,0,Leverkusen,0
2017,Werder Bremen,0,Freiburg,0
2017,Monchengladb.,0,Frankfurt,0
2017,FC Koln,0,Hamburger SV,0
2017,Hoffenheim,0,Hertha Berlin,0
2017,Dortmund,0,Schalke 04,0
2017,Augsburg,0,Bayern Munich,0
2017,Hertha Berlin,0,Monchengladb.,0
2017,Ingolstadt,0,Augsburg,0
2017,Frankfurt,0,FC Koln,0
2017,Freiburg,0,Wolfsburg,0
2017,Bayern Munich,0,Hoffenheim,0
2017,Leverkusen,0,Darmstadt,0
2017,Hamburger SV,0,Dortmund,0
2017,Schalke 04,0,Werder Bremen,0
2017,RB Leipzig,0,FSV Mainz,0
2017,Wolfsburg,0,Schalke 04,0
2017,Werder Bremen,0,Frankfurt,0
2017,Augsburg,0,Hertha Berlin,0
2017,Leverkusen,0,RB Leipzig,0
2017,Monchengladb.,0,FC Koln,0
2017,Darmstadt,0,Ingolstadt,0
2017,Hoffenheim,0,Hamburger SV,0
2017,FSV Mainz,0,Freiburg,0
2017,Dortmund,0,Bayern Munich,0
2017,Hertha Berlin,0,FSV Mainz,0
2017,Frankfurt,0,Dortmund,0
2017,Schalke 04,0,Darmstadt,0
2017,Hamburger SV,0,Werder Bremen,0
2017,Ingolstadt,0,Wolfsburg,0
2017,Freiburg,0,RB Leipzig,0
2017,Bayern Munich,0,Leverkusen,0
2017,Monchengladb.,0,Hoffenheim,0
2017,FC Koln,0,Augsburg,0
2017,Dortmund,0,Monchengladb.,0
2017,Augsburg,0,Frankfurt,0
2017,Leverkusen,0,Freiburg,0
2017,Wolfsburg,0,Hertha Berlin,0
2017,Werder Bremen,0,Ingolstadt,0
2017,Darmstadt,0,Hamburger SV,0
2017,Hoffenheim,0,FC Koln,0
2017,FSV Mainz,0,Bayern Munich,0
2017,RB Leipzig,0,Schalke 04,0
2017,Hamburger SV,0,Augsburg,0
2017,Schalke 04,0,Leverkusen,0
2017,Frankfurt,0,Hoffenheim,0
2017,FC Koln,0,Dortmund,0
2017,Hertha Berlin,0,Werder Bremen,0
2017,Bayern Munich,0,Wolfsburg,0
2017,Monchengladb.,0,FSV Mainz,0
2017,Ingolstadt,0,RB Leipzig,0
2017,Freiburg,0,Darmstadt,0
2017,Hoffenheim,0,Dortmund,0
2017,Schalke 04,0,Freiburg,0
2017,Augsburg,0,Monchengladb.,0
2017,Werder Bremen,0,FC Koln,0
2017,Darmstadt,0,Bayern Munich,0
2017,Leverkusen,0,Ingolstadt,0
2017,FSV Mainz,0,Hamburger SV,0
2017,RB Leipzig,0,Hertha Berlin,0
2017,Wolfsburg,0,Frankfurt,0
2017,Ingolstadt,0,Freiburg,0
2017,Frankfurt,0,FSV Mainz,0
2017,Hamburger SV,0,Schalke 04,0
2017,FC Koln,0,Leverkusen,0
2017,Hertha Berlin,0,Darmstadt,0
2017,Hoffenheim,0,Werder Bremen,0
2017,Dortmund,0,Augsburg,0
2017,Monchengladb.,0,Wolfsburg,0
2017,Bayern Munich,0,RB Leipzig,0
2017,Werder Bremen,0,Dortmund,0
2017,RB Leipzig,0,Frankfurt,0
2017,Darmstadt,0,Monchengladb.,0
2017,Leverkusen,0,Hertha Berlin,0
2017,FSV Mainz,0,FC Koln,0
2017,Wolfsburg,0,Hamburger SV,0
2017,Schalke 04,0,Ingolstadt,0
2017,Freiburg,0,Bayern Munich,0
2017,Augsburg,0,Hoffenheim,0
2017,Osasuna,1,Malaga,1
2017,Eibar,1,Deportivo,2
2017,Real Betis,2,FC Barcelona,6
2017,Villarreal,1,Granada,1
2017,Espanyol,4,FC Sevilla,6
2017,Athletic Bilbao,1,Sporting Gijon,2
2017,Real Madrid,3,Real Sociedad,0
2017,Alaves,1,Atletico Madrid,1
2017,Leganes,1,Celta Vigo,0
2017,Las Palmas,4,Valencia,2
2017,Deportivo,0,Real Betis,0
2017,Malaga,2,Espanyol,2
2017,Real Sociedad,2,Osasuna,0
2017,Valencia,0,Eibar,1
2017,Celta Vigo,1,Real Madrid,2
2017,Atletico Madrid,0,Leganes,0
2017,Sporting Gijon,0,Alaves,0
2017,Granada,1,Las Palmas,5
2017,FC Barcelona,1,Athletic Bilbao,0
2017,FC Sevilla,0,Villarreal,0
2017,Espanyol,1,Real Sociedad,1
2017,Atletico Madrid,4,Celta Vigo,0
2017,Osasuna,2,Real Madrid,5
2017,Villarreal,2,Malaga,0
2017,Las Palmas,1,FC Sevilla,2
2017,Alaves,2,FC Barcelona,1
2017,Leganes,1,Sporting Gijon,2
2017,Real Betis,3,Valencia,2
2017,Eibar,2,Granada,1
2017,Athletic Bilbao,1,Deportivo,0
2017,Granada,2,Real Betis,2
2017,FC Barcelona,5,Leganes,1
2017,Sporting Gijon,0,Atletico Madrid,5
2017,FC Sevilla,1,Eibar,1
2017,Malaga,0,Las Palmas,1
2017,Celta Vigo,0,Osasuna,0
2017,Valencia,1,Athletic Bilbao,2
2017,Real Sociedad,1,Villarreal,2
2017,Real Madrid,2,Espanyol,0
2017,Deportivo,0,Alaves,0
2017,Eibar,1,Malaga,2
2017,Real Betis,0,FC Sevilla,1
2017,Sporting Gijon,1,Celta Vigo,2
2017,Villarreal,1,Real Madrid,1
2017,Athletic Bilbao,2,Granada,1
2017,Atletico Madrid,1,FC Barcelona,1
2017,Las Palmas,1,Real Sociedad,4
2017,Espanyol,2,Osasuna,1
2017,Leganes,2,Deportivo,1
2017,Alaves,1,Valencia,2
2017,Malaga,0,Real Betis,1
2017,Real Sociedad,0,Eibar,2
2017,FC Barcelona,5,Sporting Gijon,0
2017,FC Sevilla,1,Athletic Bilbao,3
2017,Real Madrid,2,Las Palmas,2
2017,Valencia,2,Leganes,1
2017,Deportivo,0,Atletico Madrid,1
2017,Osasuna,1,Villarreal,3
2017,Celta Vigo,2,Espanyol,0
2017,Granada,1,Alaves,3
2017,Real Betis,0,Real Sociedad,1
2017,Leganes,1,Granada,0
2017,Alaves,1,FC Sevilla,2
2017,Las Palmas,2,Osasuna,2
2017,Sporting Gijon,1,Deportivo,2
2017,Atletico Madrid,2,Valencia,0
2017,Eibar,1,Real Madrid,1
2017,Villarreal,0,Espanyol,0
2017,Athletic Bilbao,1,Malaga,2
2017,FC Barcelona,3,Celta Vigo,4
2017,Espanyol,0,Las Palmas,0
2017,FC Sevilla,3,Leganes,2
2017,Deportivo,0,FC Barcelona,4
2017,Granada,1,Atletico Madrid,7
2017,Real Madrid,6,Real Betis,1
2017,Malaga,1,Alaves,1
2017,Real Sociedad,2,Athletic Bilbao,3
2017,Valencia,2,Sporting Gijon,1
2017,Celta Vigo,0,Villarreal,5
2017,Osasuna,3,Eibar,2
2017,Real Betis,2,Osasuna,1
2017,Eibar,3,Espanyol,3
2017,FC Barcelona,3,Valencia,2
2017,Alaves,0,Real Sociedad,3
2017,Sporting Gijon,0,Granada,0
2017,Deportivo,1,Celta Vigo,4
2017,Atletico Madrid,0,FC Sevilla,1
2017,Leganes,0,Malaga,4
2017,Las Palmas,1,Villarreal,2
2017,Athletic Bilbao,1,Real Madrid,2
2017,Real Sociedad,2,Leganes,0
2017,FC Sevilla,1,Sporting Gijon,1
2017,Real Madrid,4,Alaves,1
2017,Malaga,2,Atletico Madrid,4
2017,Granada,0,FC Barcelona,1
2017,Villarreal,1,Eibar,2
2017,Osasuna,1,Athletic Bilbao,1
2017,Espanyol,1,Real Betis,0
2017,Celta Vigo,3,Las Palmas,3
2017,Valencia,1,Deportivo,1
2017,Sporting Gijon,2,Malaga,3
2017,Deportivo,1,Granada,1
2017,Atletico Madrid,0,Real Sociedad,2
2017,Alaves,1,Osasuna,0
2017,Eibar,0,Las Palmas,1
2017,Leganes,0,Real Madrid,3
2017,Athletic Bilbao,0,Espanyol,0
2017,Valencia,1,Celta Vigo,2
2017,Real Betis,0,Villarreal,2
2017,FC Barcelona,2,FC Sevilla,1
2017,Las Palmas,0,Real Betis,2
2017,FC Sevilla,3,Deportivo,2
2017,Malaga,0,FC Barcelona,0
2017,Celta Vigo,0,Eibar,1
2017,Real Madrid,3,Atletico Madrid,0
2017,Espanyol,1,Alaves,0
2017,Granada,1,Valencia,1
2017,Real Sociedad,3,Sporting Gijon,1
2017,Villarreal,0,Athletic Bilbao,1
2017,Osasuna,0,Leganes,2
2017,Real Betis,0,Eibar,0
2017,Deportivo,0,Malaga,0
2017,Sporting Gijon,0,Real Madrid,0
2017,Leganes,0,Espanyol,0
2017,Valencia,0,FC Sevilla,0
2017,Alaves,0,Villarreal,0
2017,Atletico Madrid,0,Osasuna,0
2017,Granada,0,Celta Vigo,0
2017,FC Barcelona,0,Real Sociedad,0
2017,Athletic Bilbao,0,Las Palmas,0
2017,FC Sevilla,0,Granada,0
2017,Real Madrid,0,FC Barcelona,0
2017,Villarreal,0,Leganes,0
2017,Espanyol,0,Atletico Madrid,0
2017,Celta Vigo,0,Real Betis,0
2017,Eibar,0,Athletic Bilbao,0
2017,Osasuna,0,Sporting Gijon,0
2017,Las Palmas,0,Alaves,0
2017,Malaga,0,Valencia,0
2017,Real Sociedad,0,Deportivo,0
2017,Granada,0,Malaga,0
2017,FC Barcelona,0,Osasuna,0
2017,Valencia,0,Real Sociedad,0
2017,Leganes,0,Las Palmas,0
2017,Deportivo,0,Real Madrid,0
2017,Alaves,0,Eibar,0
2017,FC Sevilla,0,Celta Vigo,0
2017,Sporting Gijon,0,Espanyol,0
2017,Athletic Bilbao,0,Real Betis,0
2017,Atletico Madrid,0,Villarreal,0
2017,Real Betis,0,Alaves,0
2017,Villarreal,0,Sporting Gijon,0
2017,Las Palmas,0,Atletico Madrid,0
2017,Real Sociedad,0,Granada,0
2017,Malaga,0,FC Sevilla,0
2017,Eibar,0,Leganes,0
2017,Osasuna,0,Deportivo,0
2017,Real Madrid,0,Valencia,0
2017,Espanyol,0,FC Barcelona,0
2017,Celta Vigo,0,Athletic Bilbao,0
2017,Alaves,0,Athletic Bilbao,0
2017,Deportivo,0,Espanyol,0
2017,Sporting Gijon,0,Las Palmas,0
2017,Atletico Madrid,0,Eibar,0
2017,FC Barcelona,0,Villarreal,0
2017,Leganes,0,Real Betis,0
2017,Granada,0,Real Madrid,0
2017,Malaga,0,Celta Vigo,0
2017,Valencia,0,Osasuna,0
2017,FC Sevilla,0,Real Sociedad,0
2017,Real Sociedad,0,Malaga,0
2017,Las Palmas,0,FC Barcelona,0
2017,Real Betis,0,Atletico Madrid,0
2017,Eibar,0,Sporting Gijon,0
2017,Espanyol,0,Valencia,0
2017,Osasuna,0,Granada,0
2017,Alaves,0,Celta Vigo,0
2017,Real Madrid,0,FC Sevilla,0
2017,Athletic Bilbao,0,Leganes,0
2017,Villarreal,0,Deportivo,0
2017,Atletico Madrid,0,Athletic Bilbao,0
2017,Malaga,0,Real Madrid,0
2017,Granada,0,Espanyol,0
2017,Celta Vigo,0,Real Sociedad,0
2017,FC Sevilla,0,Osasuna,0
2017,Valencia,0,Villarreal,0
2017,FC Barcelona,0,Eibar,0
2017,Sporting Gijon,0,Real Betis,0
2017,Deportivo,0,Las Palmas,0
2017,Leganes,0,Alaves,0
2017,FC Barcelona,0,Real Betis,0
2017,Deportivo,0,Eibar,0
2017,Granada,0,Villarreal,0
2017,Sporting Gijon,0,Athletic Bilbao,0
2017,Atletico Madrid,0,Alaves,0
2017,Malaga,0,Osasuna,0
2017,Valencia,0,Las Palmas,0
2017,Real Sociedad,0,Real Madrid,0
2017,FC Sevilla,0,Espanyol,0
2017,Celta Vigo,0,Leganes,0
2017,Las Palmas,0,Granada,0
2017,Espanyol,0,Malaga,0
2017,Athletic Bilbao,0,FC Barcelona,0
2017,Osasuna,0,Real Sociedad,0
2017,Alaves,0,Sporting Gijon,0
2017,Villarreal,0,FC Sevilla,0
2017,Leganes,0,Atletico Madrid,0
2017,Eibar,0,Valencia,0
2017,Real Betis,0,Deportivo,0
2017,Real Madrid,0,Celta Vigo,0
2017,Sporting Gijon,0,Leganes,0
2017,Valencia,0,Real Betis,0
2017,Deportivo,0,Athletic Bilbao,0
2017,Celta Vigo,0,Atletico Madrid,0
2017,Real Sociedad,0,Espanyol,0
2017,Malaga,0,Villarreal,0
2017,Real Madrid,0,Osasuna,0
2017,FC Sevilla,0,Las Palmas,0
2017,Granada,0,Eibar,0
2017,FC Barcelona,0,Alaves,0
2017,Athletic Bilbao,0,Valencia,0
2017,Leganes,0,FC Barcelona,0
2017,Villarreal,0,Real Sociedad,0
2017,Osasuna,0,Celta Vigo,0
2017,Las Palmas,0,Malaga,0
2017,Atletico Madrid,0,Sporting Gijon,0
2017,Alaves,0,Deportivo,0
2017,Espanyol,0,Real Madrid,0
2017,Real Betis,0,Granada,0
2017,Eibar,0,FC Sevilla,0
2017,Real Sociedad,0,Las Palmas,0
2017,Granada,0,Athletic Bilbao,0
2017,Valencia,0,Alaves,0
2017,Celta Vigo,0,Sporting Gijon,0
2017,Deportivo,0,Leganes,0
2017,FC Barcelona,0,Atletico Madrid,0
2017,Osasuna,0,Espanyol,0
2017,Malaga,0,Eibar,0
2017,FC Sevilla,0,Real Betis,0
2017,Real Madrid,0,Villarreal,0
2017,Alaves,0,Granada,0
2017,Eibar,0,Real Sociedad,0
2017,Real Betis,0,Malaga,0
2017,Athletic Bilbao,0,FC Sevilla,0
2017,Leganes,0,Valencia,0
2017,Villarreal,0,Osasuna,0
2017,Atletico Madrid,0,Deportivo,0
2017,Las Palmas,0,Real Madrid,0
2017,Sporting Gijon,0,FC Barcelona,0
2017,Espanyol,0,Celta Vigo,0
2017,Espanyol,0,Villarreal,0
2017,Granada,0,Leganes,0
2017,Celta Vigo,0,FC Barcelona,0
2017,Valencia,0,Atletico Madrid,0
2017,Osasuna,0,Las Palmas,0
2017,Real Madrid,0,Eibar,0
2017,Real Sociedad,0,Real Betis,0
2017,Malaga,0,Athletic Bilbao,0
2017,FC Sevilla,0,Alaves,0
2017,Deportivo,0,Sporting Gijon,0
2017,Sporting Gijon,0,Valencia,0
2017,Atletico Madrid,0,Granada,0
2017,Eibar,0,Osasuna,0
2017,Real Betis,0,Real Madrid,0
2017,Athletic Bilbao,0,Real Sociedad,0
2017,Alaves,0,Malaga,0
2017,Las Palmas,0,Espanyol,0
2017,Villarreal,0,Celta Vigo,0
2017,FC Barcelona,0,Deportivo,0
2017,Leganes,0,FC Sevilla,0
2017,Real Madrid,0,Athletic Bilbao,0
2017,Granada,0,Sporting Gijon,0
2017,Villarreal,0,Las Palmas,0
2017,Valencia,0,FC Barcelona,0
2017,Espanyol,0,Eibar,0
2017,Osasuna,0,Real Betis,0
2017,Malaga,0,Leganes,0
2017,FC Sevilla,0,Atletico Madrid,0
2017,Celta Vigo,0,Deportivo,0
2017,Real Sociedad,0,Alaves,0
2017,Sporting Gijon,0,FC Sevilla,0
2017,FC Barcelona,0,Granada,0
2017,Atletico Madrid,0,Malaga,0
2017,Athletic Bilbao,0,Osasuna,0
2017,Deportivo,0,Valencia,0
2017,Eibar,0,Villarreal,0
2017,Alaves,0,Real Madrid,0
2017,Real Betis,0,Espanyol,0
2017,Las Palmas,0,Celta Vigo,0
2017,Leganes,0,Real Sociedad,0
2017,Malaga,0,Sporting Gijon,0
2017,Granada,0,Deportivo,0
2017,Espanyol,0,Athletic Bilbao,0
2017,Las Palmas,0,Eibar,0
2017,Osasuna,0,Alaves,0
2017,Real Sociedad,0,Atletico Madrid,0
2017,Celta Vigo,0,Valencia,0
2017,FC Sevilla,0,FC Barcelona,0
2017,Villarreal,0,Real Betis,0
2017,Real Madrid,0,Leganes,0
2017,Real Betis,0,Las Palmas,0
2017,FC Barcelona,0,Malaga,0
2017,Valencia,0,Granada,0
2017,Atletico Madrid,0,Real Madrid,0
2017,Athletic Bilbao,0,Villarreal,0
2017,Eibar,0,Celta Vigo,0
2017,Alaves,0,Espanyol,0
2017,Leganes,0,Osasuna,0
2017,Sporting Gijon,0,Real Sociedad,0
2017,Deportivo,0,FC Sevilla,0
2017,Real Madrid,0,Sporting Gijon,0
2017,Eibar,0,Real Betis,0
2017,Osasuna,0,Atletico Madrid,0
2017,Real Sociedad,0,FC Barcelona,0
2017,Malaga,0,Deportivo,0
2017,Las Palmas,0,Athletic Bilbao,0
2017,FC Sevilla,0,Valencia,0
2017,Villarreal,0,Alaves,0
2017,Celta Vigo,0,Granada,0
2017,Espanyol,0,Leganes,0
2017,Leganes,0,Villarreal,0
2017,Sporting Gijon,0,Osasuna,0
2017,Real Betis,0,Celta Vigo,0
2017,Deportivo,0,Real Sociedad,0
2017,Alaves,0,Las Palmas,0
2017,Granada,0,FC Sevilla,0
2017,Valencia,0,Malaga,0
2017,Athletic Bilbao,0,Eibar,0
2017,Atletico Madrid,0,Espanyol,0
2017,Eibar,0,Celta Vigo,0
2017,FC Barcelona,0,Real Madrid,0
2017,Udinese,0,AS Roma,4
2017,Fiorentina,1,Juventus,2
2017,Torino,2,AC Milan,3
2017,Sampdoria,1,Empoli,0
2017,Cagliari,1,Genoa,3
2017,Crotone,0,Bologna,1
2017,Sassuolo,1,Palermo,0
2017,Napoli,2,Pescara,2
2017,Inter Milan,0,Chievo,2
2017,Lazio Roma,4,Atalanta,3
2017,Juventus,1,Lazio Roma,0
2017,AC Milan,2,Napoli,4
2017,Palermo,1,Inter Milan,1
2017,Genoa,3,Crotone,1
2017,Empoli,0,Udinese,2
2017,Pescara,3,Sassuolo,0
2017,Bologna,1,Torino,5
2017,AS Roma,2,Cagliari,2
2017,Chievo,0,Fiorentina,1
2017,Atalanta,1,Sampdoria,2
2017,Sassuolo,1,Juventus,3
2017,Napoli,3,Palermo,0
2017,Cagliari,1,Bologna,2
2017,Torino,1,Atalanta,2
2017,Udinese,1,AC Milan,0
2017,Sampdoria,2,AS Roma,3
2017,Lazio Roma,1,Chievo,1
2017,Inter Milan,2,Pescara,1
